Row Labels, amount_spent,frequency ,max_date,Current_date,recency,frequency_score,monetary_score2
17526,706.7,23,8/12/2011,5/20/2022,3934,3,5
17527,888.86,49,10/17/2011,5/21/2022,3869,5,5
17528,3540.1,260,12/10/2011,5/22/2022,3816,9,9
17530,2385,394,11/23/2011,5/23/2022,3834,9,8
17531,293.45,15,11/8/2011,5/24/2022,3850,2,2
17534,223.36,9,10/17/2011,5/25/2022,3873,1,1
17535,164.4,13,4/3/2011,5/26/2022,4071,1,1
17536,76.5,3,6/15/2011,5/27/2022,3999,0,0
17537,897.62,75,10/11/2011,5/28/2022,3882,6,5
17538,98.42,9,11/14/2011,5/29/2022,3849,1,0
17540,570.4,26,11/15/2011,5/30/2022,3849,3,4
17542,170.75,25,3/15/2011,5/31/2022,4095,3,1
17545,645.96,145,10/27/2011,6/1/2022,3870,8,4
17547,-11.8,2,2/12/2010,6/2/2022,4493,0,0
17548,-141.48,17,6/5/2011,6/3/2022,4016,2,0
17549,148.86,6,11/16/2011,6/4/2022,3853,0,1
17550,267.16,42,10/4/2011,6/5/2022,3897,4,2
17551,306.84,43,12/15/2010,6/6/2022,4191,5,2
17552,909.96,51,10/28/2011,6/7/2022,3875,5,6
17553,1487.6,2,2/8/2011,6/8/2022,4138,0,7
17554,1952.45,88,11/23/2011,6/9/2022,3851,7,7
17555,483.26,106,11/20/2011,6/10/2022,3855,7,4
17556,157.9,6,5/18/2011,6/11/2022,4042,0,1
17557,541.46,34,11/25/2011,6/12/2022,3852,4,4
17560,854.95,26,7/7/2011,6/13/2022,3994,3,5
17561,167.62,46,11/20/2011,6/14/2022,3859,5,1
17562,1107.38,64,11/25/2011,6/15/2022,3855,6,6
17564,454.01,49,11/15/2011,6/16/2022,3866,5,3
17566,901.21,152,11/14/2011,6/17/2022,3868,8,5
17567,4012.56,177,10/13/2011,6/18/2022,3901,8,9
17569,344.14,29,11/1/2011,6/19/2022,3883,3,3
17571,1498.51,299,10/20/2011,6/20/2022,3896,9,7
17572,226.75,12,9/29/2011,6/21/2022,3918,1,1
17573,362.9,26,10/11/2011,6/22/2022,3907,3,3
17574,185.65,8,11/4/2011,6/23/2022,3884,1,1
17576,3457.78,417,12/7/2011,6/24/2022,3852,9,8
17578,124.74,6,5/5/2011,6/25/2022,4069,0,0
17579,440.2,52,11/8/2011,6/26/2022,3883,5,3
17580,215.72,45,1/31/2011,6/27/2022,4165,5,1
17581,10736.11,452,10/5/2011,6/28/2022,3919,9,9
17582,175.27,29,4/17/2011,6/29/2022,4091,3,1
17584,1227.3,36,11/29/2011,6/30/2022,3866,4,6
17585,1133.07,214,8/22/2011,7/1/2022,3966,9,6
17588,1240.2,23,8/31/2011,7/2/2022,3958,3,6
17589,2404.17,253,11/7/2011,7/3/2022,3891,9,8
17590,1479.22,201,11/22/2011,7/4/2022,3877,8,7
17591,2215.02,167,9/27/2011,7/5/2022,3934,8,8
17593,3911.56,215,9/9/2011,7/6/2022,3953,9,9
17594,993.18,50,9/15/2011,7/7/2022,3948,5,6
17595,388.79,83,11/27/2011,7/8/2022,3876,6,3
17596,2827.93,270,11/16/2011,7/9/2022,3888,9,8
17597,2044.37,55,10/5/2011,7/10/2022,3931,5,8
17600,161.67,13,11/22/2011,7/11/2022,3884,1,1
17601,116.01,9,4/14/2011,7/12/2022,4107,1,0
17602,5050.77,565,11/16/2011,7/13/2022,3892,9,9
17603,-1165.3,15,10/20/2011,7/14/2022,3920,2,0
17604,309.36,63,6/5/2011,7/15/2022,4058,6,2
17608,193.42,59,6/11/2011,7/16/2022,4053,6,1
17609,1103.92,238,10/30/2011,7/17/2022,3913,9,6
17611,3947.87,582,11/4/2011,7/18/2022,3909,9,9
17612,1992.76,142,10/17/2011,7/19/2022,3928,8,7
17613,4509.37,319,11/17/2011,7/20/2022,3898,9,9
17614,390.07,100,10/13/2011,7/21/2022,3934,7,3
17615,329.6,14,5/20/2011,7/22/2022,4081,1,2
17616,571.2,3,6/19/2011,7/23/2022,4052,0,4
17618,971.58,78,5/4/2011,7/24/2022,4099,6,6
17619,218.52,77,1/31/2011,7/25/2022,4193,6,1
17620,81.44,4,11/10/2011,7/26/2022,3911,0,0
17621,1336.1,27,11/18/2011,7/27/2022,3904,3,7
17623,527.05,33,7/11/2011,7/28/2022,4035,4,4
17624,843.48,50,11/25/2011,7/29/2022,3899,5,5
17625,2047,315,11/21/2011,7/30/2022,3904,9,8
17628,75.75,5,9/19/2011,7/31/2022,3968,0,0
17629,1784.12,124,11/21/2011,8/1/2022,3906,7,7
17630,503.6,26,6/23/2011,8/2/2022,4058,3,4
17631,528.33,39,8/12/2011,8/3/2022,4009,4,4
17633,1242.34,72,11/8/2011,8/4/2022,3922,6,6
17634,2361.97,297,11/5/2011,8/5/2022,3926,9,8
17636,265.93,24,11/20/2011,8/6/2022,3912,3,2
17637,547.06,35,8/16/2011,8/7/2022,4009,4,4
17639,108.5,7,8/3/2011,8/8/2022,4023,0,0
17640,621.66,5,9/14/2011,8/9/2022,3982,0,4
17642,712.29,40,12/8/2011,8/10/2022,3898,4,5
17643,101.55,8,1/12/2010,8/11/2022,4594,1,0
17644,2768.98,169,11/8/2011,8/12/2022,3930,8,8
17646,995.66,54,4/5/2011,8/13/2022,4148,5,6
17647,133.06,7,5/10/2011,8/14/2022,4114,0,0
17648,1789.55,92,10/10/2011,8/15/2022,3962,7,7
17649,861.74,53,7/28/2011,8/16/2022,4037,5,5
17650,166.08,8,11/18/2011,8/17/2022,3925,1,1
17651,3886.67,239,11/28/2011,8/18/2022,3916,9,9
17652,4737.13,270,11/14/2011,8/19/2022,3931,9,9
17653,1175.88,50,11/8/2011,8/20/2022,3938,5,6
17654,117.55,22,7/3/2011,8/21/2022,4067,3,0
17655,2571.74,93,11/29/2011,8/22/2022,3919,7,8
17656,1674.69,82,12/9/2011,8/23/2022,3910,6,7
17658,485.88,23,12/5/2011,8/24/2022,3915,3,4
17659,2954.75,161,11/22/2011,8/25/2022,3929,8,8
17660,196,45,7/21/2011,8/26/2022,4054,5,1
17663,1788.27,90,11/14/2011,8/27/2022,3939,7,7
17664,604.64,43,11/21/2011,8/28/2022,3933,5,4
17666,728.16,18,6/12/2011,8/29/2022,4096,2,5
17667,2055.51,116,12/5/2011,8/30/2022,3921,7,8
17668,347.75,15,8/12/2011,8/31/2022,4037,2,3
17669,3406.72,68,10/28/2011,9/1/2022,3961,6,8
17670,205.7,11,4/26/2011,9/2/2022,4147,1,1
17671,1284.08,61,12/5/2011,9/3/2022,3925,6,6
17672,3106.62,115,10/27/2011,9/4/2022,3965,7,8
17673,1622.22,228,8/12/2011,9/5/2022,4042,9,7
17674,551.04,27,9/26/2011,9/6/2022,3998,3,4
17675,20098.1,721,12/7/2011,9/7/2022,3927,9,9
17676,1383.27,79,12/10/2011,9/8/2022,3925,6,7
17677,16219.22,321,11/11/2011,9/9/2022,3955,9,9
17678,298.11,16,3/21/2011,9/10/2022,4191,2,2
17679,1992.11,30,10/18/2011,9/11/2022,3981,4,7
17680,184.4,11,11/16/2011,9/12/2022,3953,1,1
17682,2459.33,119,11/29/2011,9/13/2022,3941,7,8
17684,239.41,15,10/27/2011,9/14/2022,3975,2,2
17685,3191.53,130,12/9/2011,9/15/2022,3933,8,8
17686,5739.46,286,11/8/2011,9/16/2022,3965,9,9
17690,4748.45,258,10/25/2011,9/17/2022,3980,9,9
17691,290.4,19,12/16/2010,9/18/2022,4294,2,2
17692,733.44,47,7/2/2011,9/19/2022,4097,5,5
17693,187.02,18,7/26/2011,9/20/2022,4074,2,1
17694,283.12,15,7/21/2011,9/21/2022,4080,2,2
17695,765.34,35,7/31/2011,9/22/2022,4071,4,5
17696,2201.05,126,12/9/2011,9/23/2022,3941,8,8
17697,338.95,19,4/17/2011,9/24/2022,4178,2,3
17698,154.95,8,3/24/2011,9/25/2022,4203,1,1
17700,2508.89,146,11/23/2011,9/26/2022,3960,8,8
17701,417.95,24,1/4/2011,9/27/2022,4284,3,3
17702,1719.72,80,9/21/2011,9/28/2022,4025,6,7
17703,798.74,55,8/22/2011,9/29/2022,4056,5,5
17704,885.19,31,6/24/2011,9/30/2022,4116,4,5
17705,1781.12,108,11/2/2011,10/1/2022,3986,7,7
17706,10097.37,395,11/7/2011,10/2/2022,3982,9,9
17707,152.4,5,7/6/2011,10/3/2022,4107,0,1
17708,267.08,35,5/6/2011,10/4/2022,4169,4,2
17709,137.45,7,6/23/2011,10/5/2022,4122,0,0
17711,385.1,23,11/29/2011,10/6/2022,3964,3,3
17712,522.91,29,10/26/2011,10/7/2022,3999,3,4
17714,153,10,1/23/2011,10/8/2022,4276,1,1
17715,326.4,1,5/23/2011,10/9/2022,4157,0,2
17716,5505.79,254,11/17/2011,10/10/2022,3980,9,9
17718,139.35,6,4/21/2011,10/11/2022,4191,0,0
17719,5367.8,278,12/9/2011,10/12/2022,3960,9,9
17720,1195.94,50,11/13/2011,10/13/2022,3987,5,6
17722,2380.64,120,4/9/2011,10/14/2022,4206,7,8
17723,3276.4,10,9/5/2011,10/15/2022,4058,1,8
17724,995.65,45,10/13/2011,10/16/2022,4021,5,6
17725,3371.13,198,11/23/2011,10/17/2022,3981,8,8
17727,1042.55,67,11/30/2011,10/18/2022,3975,6,6
17728,2515.68,169,11/18/2011,10/19/2022,3988,8,8
17730,5288.83,220,11/14/2011,10/20/2022,3993,9,9
17731,878.2,83,9/21/2011,10/21/2022,4048,6,5
17732,303.97,18,2/12/2010,10/22/2022,4635,2,2
17733,692.19,35,3/23/2011,10/23/2022,4232,4,5
17734,700.63,43,10/17/2011,10/24/2022,4025,5,5
17735,13110.02,690,8/23/2011,10/25/2022,4081,9,9
17736,337.49,26,11/30/2011,10/26/2022,3983,3,3
17737,168.24,10,12/10/2011,10/27/2022,3974,1,1
17738,1863.35,99,11/20/2011,10/28/2022,3995,7,7
17739,2786.05,48,11/28/2011,10/29/2022,3988,5,8
17742,355.11,15,11/1/2011,10/30/2022,4016,2,3
17744,2291.08,137,11/14/2011,10/31/2022,4004,8,8
17746,98.8,8,4/19/2011,11/1/2022,4214,1,0
17747,64.65,2,8/31/2011,11/2/2022,4081,0,0
17749,674.52,35,6/14/2011,11/3/2022,4160,4,5
17750,1797.57,193,10/14/2011,11/4/2022,4039,8,7
17752,80.64,1,12/15/2010,11/5/2022,4343,0,0
17754,1739.92,93,9/12/2011,11/6/2022,4073,7,7
17757,5585.49,742,11/25/2011,11/7/2022,4000,9,9
17758,3456.7,412,11/20/2011,11/8/2022,4006,9,8
17759,834.99,95,11/22/2011,11/9/2022,4005,7,5
17760,287.59,25,11/18/2011,11/10/2022,4010,3,2
17761,712.78,19,7/11/2011,11/11/2022,4141,2,5
17763,15,1,3/21/2011,11/12/2022,4254,0,0
17764,818.82,75,12/5/2011,11/13/2022,3996,6,5
17765,371.88,57,5/13/2011,11/14/2022,4203,5,3
17767,271.2,21,11/24/2011,11/15/2022,4009,2,2
17768,2273.18,105,6/26/2011,11/16/2022,4161,7,8
17769,3960.63,313,11/27/2011,11/17/2022,4008,9,9
17770,1143.27,38,11/5/2011,11/18/2022,4031,4,6
17771,245.81,54,10/14/2011,11/19/2022,4054,5,2
17772,182.77,53,11/29/2011,11/20/2022,4009,5,1
17774,1215.46,157,7/17/2011,11/21/2022,4145,8,6
17775,56.4,3,3/30/2011,11/22/2022,4255,0,0
17777,665.86,194,11/15/2011,11/23/2022,4026,8,5
17779,642.17,84,11/18/2011,11/24/2022,4024,6,4
17781,188.02,12,3/31/2011,11/25/2022,4257,1,1
17783,283.47,67,9/28/2011,11/26/2022,4077,6,2
17785,131.94,13,10/17/2011,11/27/2022,4059,1,0
17786,278.74,72,9/15/2011,11/28/2022,4092,6,2
17787,1865.19,134,10/7/2011,11/29/2022,4071,8,7
17788,1117.9,5,9/27/2011,11/30/2022,4082,0,6
17789,225.9,14,3/3/2011,12/1/2022,4291,1,1
17790,1965.55,190,12/7/2011,12/2/2022,4013,8,7
17791,106.1,10,10/11/2011,12/3/2022,4071,1,0
17793,323.04,58,11/14/2011,12/4/2022,4038,5,2
17795,350.39,46,6/13/2011,12/5/2022,4193,5,3
17796,697.9,82,10/30/2011,12/6/2022,4055,6,5
17797,780.43,111,11/17/2011,12/7/2022,4038,7,5
17799,3026.08,410,11/17/2011,12/8/2022,4039,9,8
17800,1199.01,104,11/3/2011,12/9/2022,4054,7,6
17802,1251.84,147,12/6/2011,12/10/2022,4022,8,6
17805,512.31,10,9/27/2011,12/11/2022,4093,1,4
17806,546.04,43,11/28/2011,12/12/2022,4032,5,4
17809,4627.62,64,11/23/2011,12/13/2022,4038,6,9
17811,7677.71,872,12/9/2011,12/14/2022,4023,9,9
17812,732.16,141,11/27/2011,12/15/2022,4036,8,5
17813,1714.6,378,11/25/2011,12/16/2022,4039,9,7
17816,36.56,17,5/10/2011,12/17/2022,4239,2,0
17817,387.68,33,7/3/2011,12/18/2022,4186,4,3
17819,3661.07,49,10/6/2011,12/19/2022,4092,5,9
17820,-24.05,5,1/6/2011,12/20/2022,4366,0,0
17824,298.4,13,10/19/2011,12/21/2022,4081,1,2
17827,1995.46,220,11/4/2011,12/22/2022,4066,9,7
17828,1599.97,82,11/23/2011,12/23/2022,4048,6,7
17829,889.24,30,2/14/2011,12/24/2022,4331,4,5
17830,398.7,23,8/12/2011,12/25/2022,4153,3,3
17831,35.4,2,6/11/2011,12/26/2022,4216,0,0
17832,155.37,61,10/21/2011,12/27/2022,4085,6,1
17835,350.64,61,11/30/2011,12/28/2022,4046,6,3
17836,110.21,24,10/23/2011,12/29/2022,4085,3,0
17837,1560.53,172,11/10/2011,12/30/2022,4068,8,7
17838,2312.7,137,11/13/2011,12/31/2022,4066,8,8
17839,338.8,56,10/28/2011,1/1/2023,4083,5,3
17841,40340.78,7983,12/10/2011,1/2/2023,4041,9,9
17843,205.48,37,9/2/2011,1/3/2023,4141,4,1
17844,51.56,5,8/25/2011,1/4/2023,4150,0,0
17846,2033.1,1,9/15/2011,1/5/2023,4130,0,8
17848,901.2,51,9/19/2011,1/6/2023,4127,5,5
17849,605.8,26,10/1/2011,1/7/2023,4116,3,4
17850,5288.63,312,10/2/2011,1/8/2023,4116,9,9
17852,114.34,24,11/28/2011,1/9/2023,4060,3,0
17854,311.26,15,7/6/2011,1/10/2023,4206,2,2
17855,208.97,17,2/12/2010,1/11/2023,4716,2,1
17856,1393.79,17,8/12/2011,1/12/2023,4171,2,7
17857,26763.34,56,11/22/2011,1/13/2023,4070,5,9
17858,5155.66,199,12/8/2011,1/14/2023,4055,8,9
17859,148.21,25,8/2/2011,1/15/2023,4184,3,1
17860,252.8,58,6/12/2010,1/16/2023,4601,5,2
17861,2059.2,223,11/15/2011,1/17/2023,4081,9,8
17862,330.9,11,1/20/2011,1/18/2023,4381,1,2
17863,3160,148,11/10/2011,1/19/2023,4088,8,8
17864,597.5,102,11/27/2011,1/20/2023,4072,7,4
17865,10158.54,389,12/9/2011,1/21/2023,4061,9,9
17866,325.7,10,7/20/2011,1/22/2023,4204,1,2
17867,622.75,81,9/23/2011,1/23/2023,4140,6,4
17869,428.18,40,8/24/2011,1/24/2023,4171,4,3
17870,1889.4,280,11/25/2011,1/25/2023,4079,9,7
17871,155.9,10,5/19/2011,1/26/2023,4270,1,1
17873,1764.36,46,9/20/2011,1/27/2023,4147,5,7
17874,658.26,47,7/6/2011,1/28/2023,4224,5,5
17877,237.61,12,6/22/2011,1/29/2023,4239,1,2
17878,379.45,26,10/27/2011,1/30/2023,4113,3,3
17879,178.52,6,6/19/2011,1/31/2023,4244,0,1
17880,458.92,26,10/12/2010,2/1/2023,4495,3,3
17881,133.35,8,8/2/2011,2/2/2023,4202,1,0
17883,671.77,145,11/25/2011,2/3/2023,4088,8,5
17884,717.45,117,6/12/2011,2/4/2023,4255,7,5
17885,190.19,64,11/27/2011,2/5/2023,4088,6,1
17886,899.61,109,8/11/2011,2/6/2023,4197,7,5
17887,111.35,10,2/8/2011,2/7/2023,4382,1,0
17888,525.78,81,11/21/2011,2/8/2023,4097,6,4
17889,203.87,21,11/5/2011,2/9/2023,4114,2,1
17890,602.09,94,1/21/2011,2/10/2023,4403,7,4
17891,203.86,34,6/30/2011,2/11/2023,4244,4,1
17892,244.1,28,10/14/2011,2/12/2023,4139,3,2
17893,112.25,16,4/28/2011,2/13/2023,4309,2,0
17894,1119.81,193,9/29/2011,2/14/2023,4156,8,6
17895,98,16,10/26/2011,2/15/2023,4130,2,0
17896,256.32,2,11/16/2011,2/16/2023,4110,0,2
17897,541.1,115,6/20/2011,2/17/2023,4260,7,4
17898,152.06,28,9/15/2011,2/18/2023,4174,3,1
17899,155.8,32,3/7/2011,2/19/2023,4367,4,1
17900,15,11,6/28/2011,2/20/2023,4255,1,0
17901,110.38,19,10/11/2011,2/21/2023,4151,2,0
17904,178.92,39,11/18/2011,2/22/2023,4114,4,1
17905,800.24,34,9/29/2011,2/23/2023,4165,4,5
17906,72.9,12,6/4/2011,2/24/2023,4283,1,0
17908,243.28,58,1/12/2010,2/25/2023,4792,5,2
17911,366.23,39,11/30/2011,2/26/2023,4106,4,3
17912,295.61,40,2/2/2011,2/27/2023,4408,4,2
17913,411.6,59,12/10/2011,2/28/2023,4098,6,3
17914,336.43,80,6/12/2011,3/1/2023,4280,6,2
17917,341.28,94,10/25/2011,3/2/2023,4146,7,3
17919,1304.04,23,12/9/2011,3/3/2023,4102,3,6
17920,4204.1,696,11/28/2011,3/4/2023,4114,9,9
17921,826.52,145,7/14/2011,3/5/2023,4252,8,5
17923,207.5,1,2/3/2011,3/6/2023,4414,0,1
17924,2894.33,38,11/28/2011,3/7/2023,4117,4,8
17925,244.08,1,2/12/2010,3/8/2023,4772,0,2
17926,397.29,21,7/29/2011,3/9/2023,4241,2,3
17928,212.54,23,10/25/2011,3/10/2023,4154,3,1
17929,834.5,6,11/28/2011,3/11/2023,4121,0,5
17930,1740.48,39,9/29/2011,3/12/2023,4182,4,7
17931,408.36,65,7/28/2011,3/13/2023,4246,6,3
17932,1331.57,90,12/5/2011,3/14/2023,4117,7,7
17934,704.25,21,12/10/2011,3/15/2023,4113,2,5
17935,145.79,29,7/24/2011,3/16/2023,4253,3,0
17936,389.84,77,4/12/2011,3/17/2023,4357,6,3
17937,4301.22,43,8/17/2011,3/18/2023,4231,5,9
17939,99.14,12,3/7/2011,3/19/2023,4395,1,0
17940,1983.58,23,10/21/2011,3/20/2023,4168,3,7
17941,304.56,2,1/8/2011,3/21/2023,4455,0,2
17942,77.5,2,2/12/2011,3/22/2023,4421,0,0
17946,149.58,20,4/20/2011,3/23/2023,4355,2,1
17947,176.68,9,2/11/2011,3/24/2023,4424,1,1
17948,358.56,1,7/15/2011,3/25/2023,4271,0,3
17949,52750.84,79,12/7/2011,3/26/2023,4127,6,9
17950,472.12,72,9/28/2011,3/27/2023,4198,6,4
17951,990.84,21,10/31/2011,3/28/2023,4166,2,6
17954,2295.37,489,8/8/2011,3/29/2023,4251,9,8
17955,557.3,19,5/25/2011,3/30/2023,4327,2,4
17956,12.75,1,4/4/2011,3/31/2023,4379,0,0
17957,111.68,31,4/10/2011,4/1/2023,4374,4,0
17958,508.46,7,8/15/2011,4/2/2023,4248,0,4
17960,73.78,26,6/21/2011,4/3/2023,4304,3,0
17961,1296.44,249,12/9/2011,4/4/2023,4134,9,6
17962,102.83,35,7/20/2011,4/5/2023,4277,4,0
17964,471.7,104,8/11/2011,4/6/2023,4256,7,4
17965,2622.57,329,12/1/2011,4/7/2023,4145,9,8
17966,1098.43,68,11/7/2011,4/8/2023,4170,6,6
17967,123.07,48,3/12/2010,4/9/2023,4776,5,0
17968,277.35,85,1/12/2010,4/10/2023,4836,6,2
17969,228.2,14,6/26/2011,4/11/2023,4307,1,1
17970,582.59,31,12/5/2011,4/12/2023,4146,4,4
17972,136.04,31,12/4/2011,4/13/2023,4148,4,0
17973,337.04,15,10/19/2011,4/14/2023,4195,2,2
17974,740.79,179,11/15/2011,4/15/2023,4169,8,5
17975,4393.61,297,11/24/2011,4/16/2023,4161,9,9
17976,353.19,65,2/12/2010,4/17/2023,4812,6,3
17977,288.14,21,10/11/2011,4/18/2023,4207,2,2
17978,300.92,12,9/12/2010,4/19/2023,4602,1,2
17979,737.81,147,6/24/2011,4/20/2023,4318,8,5
17980,811.45,30,6/27/2011,4/21/2023,4316,4,5
17984,152.68,48,7/17/2011,4/22/2023,4297,5,1
17985,634.95,23,11/17/2011,4/23/2023,4175,3,4
17986,20.8,1,10/14/2011,4/24/2023,4210,0,0
17987,198.57,13,7/6/2011,4/25/2023,4311,1,1
17988,191.17,39,11/28/2011,4/26/2023,4167,4,1
17990,630.84,29,4/17/2011,4/27/2023,4393,3,4
17991,93.35,5,4/28/2011,4/28/2023,4383,0,0
17994,629.69,84,11/3/2011,4/29/2023,4195,6,4
17995,76.1,2,3/3/2011,4/30/2023,4441,0,0
17997,1511.3,180,10/7/2011,5/1/2023,4224,8,7
17999,382.06,93,2/11/2011,5/2/2023,4463,7,3
18001,417.23,58,11/27/2011,5/3/2023,4175,5,3
18004,169.47,40,12/12/2010,5/4/2023,4526,4,1
18005,249.72,60,10/23/2011,5/5/2023,4212,6,2
18006,444.68,22,11/16/2011,5/6/2023,4189,3,3
18008,2116.19,30,11/4/2011,5/7/2023,4202,4,8
18009,252.24,33,4/18/2011,5/8/2023,4403,4,2
18010,174.8,14,3/28/2011,5/9/2023,4425,1,1
18011,102.79,28,1/12/2010,5/10/2023,4866,3,0
18013,187.29,31,7/7/2011,5/11/2023,4326,4,1
18014,166.42,32,11/11/2011,5/12/2023,4200,4,1
18015,120.03,46,5/12/2011,5/13/2023,4384,5,0
18016,1483.56,123,9/26/2011,5/14/2023,4248,7,7
18017,523,3,9/19/2011,5/15/2023,4256,0,4
18018,122.14,29,8/23/2011,5/16/2023,4284,3,0
18019,38.45,5,10/19/2011,5/17/2023,4228,0,0
18022,668.11,191,4/11/2011,5/18/2023,4420,8,5
18024,236.78,22,10/7/2011,5/19/2023,4242,3,2
18027,115.31,21,2/9/2011,5/20/2023,4483,2,0
18030,220.7,10,10/28/2011,5/21/2023,4223,1,1
18032,73.5,5,9/1/2011,5/22/2023,4281,0,0
18033,97.97,34,5/10/2011,5/23/2023,4396,4,0
18034,422.88,112,11/18/2011,5/24/2023,4205,7,3
18035,730.4,53,10/27/2011,5/25/2023,4228,5,5
18036,405.62,96,8/26/2011,5/26/2023,4291,7,3
18037,70.02,19,8/7/2011,5/27/2023,4311,2,0
18040,357.2,19,11/20/2011,5/28/2023,4207,2,3
18041,4161.14,474,11/28/2011,5/29/2023,4200,9,9
18042,165.05,7,10/17/2011,5/30/2023,4243,0,1
18043,559.51,121,11/15/2011,5/31/2023,4215,7,4
18044,2085.65,128,9/13/2011,6/1/2023,4279,8,8
18045,189.4,47,10/25/2011,6/2/2023,4238,5,1
18048,172.29,7,5/20/2011,6/3/2023,4397,0,1
18050,74.4,5,12/15/2010,6/4/2023,4554,0,0
18053,297.07,21,9/30/2011,6/5/2023,4266,2,2
18055,6752.14,363,10/31/2011,6/6/2023,4236,9,9
18056,363.65,19,2/24/2011,6/7/2023,4486,2,3
18058,170.16,3,11/30/2011,6/8/2023,4208,0,1
18059,296.71,20,11/30/2011,6/9/2023,4209,2,2
18061,2119.41,46,11/18/2011,6/10/2023,4222,5,8
18062,720.52,27,6/19/2011,6/11/2023,4375,3,5
18064,814,7,7/29/2011,6/12/2023,4336,0,5
18065,2380.08,138,9/14/2011,6/13/2023,4290,8,8
18066,318,10,9/25/2011,6/14/2023,4280,1,2
18067,396.33,37,10/30/2011,6/15/2023,4246,4,3
18068,101.7,1,2/23/2011,6/16/2023,4496,0,0
18069,2021.82,472,12/9/2011,6/17/2023,4208,9,8
18071,453,25,3/27/2011,6/18/2023,4466,3,3
18072,-5.50671E-14,36,7/7/2011,6/19/2023,4365,4,0
18073,3864.44,76,8/17/2011,6/20/2023,4325,6,9
18074,489.6,13,1/12/2010,6/21/2023,4908,1,4
18075,2538.72,153,11/16/2011,6/22/2023,4236,8,8
18077,2633.01,227,11/8/2011,6/23/2023,4245,9,8
18078,336.13,29,6/5/2011,6/24/2023,4402,3,2
18079,3651.97,127,10/25/2011,6/25/2023,4261,8,9
18080,1231.5,2,11/21/2011,6/26/2023,4235,0,6
18081,343.45,17,8/19/2011,6/27/2023,4330,2,3
18082,703.37,73,11/14/2011,6/28/2023,4244,6,5
18084,87.53,2,11/23/2011,6/29/2023,4236,0,0
18085,689.95,29,1/13/2011,6/30/2023,4551,3,5
18086,101.34,7,10/3/2011,7/1/2023,4289,0,0
18087,3770.12,7,11/2/2011,7/2/2023,4260,0,9
18088,167.67,39,9/10/2011,7/3/2023,4314,4,1
18092,9065.76,90,12/8/2011,7/4/2023,4226,7,9
18093,2083.42,38,11/8/2011,7/5/2023,4257,4,8
18094,3017.3,70,9/19/2011,7/6/2023,4308,6,8
18095,580.05,21,11/1/2011,7/7/2023,4266,2,4
18096,911.15,213,11/28/2011,7/8/2023,4240,9,6
18097,2692.85,109,8/31/2011,7/9/2023,4330,7,8
18099,168.31,19,4/8/2011,7/10/2023,4476,2,1
18101,223.65,41,11/28/2011,7/11/2023,4243,4,1
18102,256438.49,433,11/28/2011,7/12/2023,4244,9,9
18104,754.64,38,2/11/2011,7/13/2023,4535,4,5
18105,113.48,18,2/11/2011,7/14/2023,4536,2,0
18106,430.7,39,1/14/2011,7/15/2023,4565,4,3
18108,264.65,19,5/4/2011,7/16/2023,4456,2,2
18109,7925.32,454,12/6/2011,7/17/2023,4241,9,9
18110,206.05,49,11/20/2011,7/18/2023,4258,5,1
18112,352.69,26,11/27/2011,7/19/2023,4252,3,3
18113,76.32,1,6/12/2010,7/20/2023,4786,0,0
18114,220.1,28,2/22/2011,7/21/2023,4532,3,1
18116,1418.03,378,4/19/2011,7/22/2023,4477,9,7
18117,320.72,74,11/14/2011,7/23/2023,4269,6,2
18118,5595.77,1284,11/29/2011,7/24/2023,4255,9,9
18119,181.12,30,7/12/2010,7/25/2023,4761,4,1
18120,111.15,17,9/5/2011,7/26/2023,4342,2,0
18121,673.1,32,8/7/2011,7/27/2023,4372,4,5
18122,1826.21,364,12/7/2011,7/28/2023,4251,9,7
18123,589.44,36,11/15/2011,7/29/2023,4274,4,4
18125,1141.34,197,10/11/2011,7/30/2023,4310,8,6
18126,206.83,56,10/10/2011,7/31/2023,4312,5,1
18127,348.73,47,11/20/2011,8/1/2023,4272,5,3
18129,112.55,14,10/4/2011,8/2/2023,4320,1,0
18130,1045.74,71,11/24/2011,8/3/2023,4270,6,6
18133,715.5,2,12/5/2011,8/4/2023,4260,0,5
18135,681.91,20,10/11/2011,8/5/2023,4316,2,5
18136,761.83,39,12/5/2011,8/6/2023,4262,4,5
18138,152.65,8,2/17/2011,8/7/2023,4554,1,1
18139,8393.22,162,11/22/2011,8/8/2023,4277,8,9
18141,-35.4,1,12/14/2010,8/9/2023,4621,0,0
18142,1014.9,18,12/5/2011,8/10/2023,4266,2,6
18143,1000.16,61,8/15/2011,8/11/2023,4379,6,6
18144,2888.75,43,11/5/2011,8/12/2023,4298,5,8
18145,2861.55,221,11/27/2011,8/13/2023,4277,9,8
18146,160.35,10,7/22/2011,8/14/2023,4406,1,1
18147,179.34,7,10/25/2011,8/15/2023,4312,0,1
18149,612.08,16,11/3/2011,8/16/2023,4304,2,4
18150,566.58,37,7/22/2011,8/17/2023,4409,4,4
18151,653.35,38,7/28/2011,8/18/2023,4404,4,5
18154,399.19,21,10/27/2011,8/19/2023,4314,2,3
18155,347.82,28,9/25/2011,8/20/2023,4347,3,3
18156,734.94,140,11/27/2011,8/21/2023,4285,8,5
18158,451.75,35,12/9/2011,8/22/2023,4274,4,3
